id_verdict,LABEL_party_who_pays
U.1956.275/2,DEF
U.1956.281,DEF
U.1956.303,PROC
U.1956.338S,DEF
U.1956.339S,DEF
U.1956.340S,DEF
U.1956.343S,DEF
U.1956.349S,DEF
U.1956.356S,DEF
U.1956.364S,DEF
U.1956.369,PROC
U.1956.377,PROC
U.1956.385,PROC
U.1956.391,NO_COST
U.1956.395,PROC
U.1956.400/2,NO_COST
U.1956.409,PROC
U.1956.42,DEF
U.1956.434,NO_COST
U.1956.436,PROC
U.1956.440,DEF
U.1956.444/2,PROC
U.1956.453,NO_COST
U.1956.454,NO_COST
U.1956.457,DEF
U.1956.465,NO_COST
U.1956.472,DEF
U.1956.48,DEF
U.1956.480,PROC
U.1956.484,PROC
U.1956.493,PROC
U.1956.496/2,DEF
U.1956.5,DEF
U.1956.51/2,NO_COST
U.1956.515,DEF
U.1956.519,DEF
U.1956.520,PROC
U.1956.530,DEF
U.1956.532,NO_COST
U.1956.533,PROC
U.1956.539,PROC
U.1956.54,PROC
U.1956.544,PROC
U.1956.552,PROC
U.1956.573,PROC
U.1956.59,DEF
U.1956.595,PROC
U.1956.600/2,PROC
U.1956.603/2,PROC
U.1956.61/2,PROC
U.1956.614,PROC
U.1956.622,PROC
U.1956.626,DEF
U.1956.630,PROC
U.1956.658/2,PROC
U.1956.666,PROC
U.1956.67,PROC
U.1956.679,PROC
U.1956.685,PROC
U.1956.690,PROC
U.1956.692,PROC
U.1956.695/2,PROC
U.1956.699,DEF
U.1956.704,PROC
U.1956.707/2,PROC
U.1956.711,PROC
U.1956.719,PROC
U.1956.73,PROC
U.1956.732/2,DEF
U.1956.734,PROC
U.1956.742,PROC
U.1956.749,DEF
U.1956.754,PROC
U.1956.758,PROC
U.1956.765,NO_COST
U.1956.780/2,DEF
U.1956.79,PROC
U.1956.792,PROC
U.1956.798,PROC
U.1956.809/2,PROC
U.1956.824,PROC
U.1956.827,PROC
U.1956.832/2,PROC
U.1956.847,NO_COST
U.1956.854,NO_COST
U.1956.865,NO_COST
U.1956.87,DEF
U.1956.884/2,DEF
U.1956.888,PROC
U.1956.900,DEF
U.1956.92/2,PROC
U.1956.922S,DEF
U.1956.923S,DEF
U.1956.924S,DEF
U.1956.927S,DEF
U.1956.939,NO_COST
U.1956.949,DEF
U.1956.952,NO_COST
U.1956.957,NO_COST
U.1956.959,DEF
U.1956.964,PROC
U.1956.97/2,PROC
U.1956.977S,NO_COST
U.1956.980S,DEF
U.1956.984/1S,DEF
U.1956.984/2S,NO_COST
U.1956.985S,NO_COST
U.1956.988S,DEF
U.1956.993S,NO_COST
U.1956.995S,DEF
U.1956.996S,NO_COST
U.1957.1/2,PROC
U.1957.100,NO_COST
U.1957.1003,PROC
U.1957.1013,DEF
U.1957.1015,PROC
U.1957.1019,PROC
U.1957.1023/3,PROC
U.1957.1027/2,NO_COST
U.1957.1029/2,PROC
U.1957.103/2,PROC
U.1957.1040,NO_COST
U.1957.1044,NO_COST
U.1957.1050/2,DEF
U.1957.1054,DEF
U.1957.1064,NO_COST
U.1957.1069,NO_COST
U.1957.1078,NO_COST
U.1957.1082,DEF
U.1957.1088,NO_COST
U.1957.1113,PROC
U.1957.1119/2,DEF
U.1957.1123,NO_COST
U.1957.1127,PROC
U.1957.114,PROC
U.1957.117,PROC
U.1957.120,PROC
U.1957.125,NO_COST
U.1957.129,DEF
U.1957.13,PROC
U.1957.140/2,PROC
U.1957.16/2,PROC
U.1957.173,DEF
U.1957.177,DEF
U.1957.181,DEF
U.1957.184,NO_COST
U.1957.189,PROC
U.1957.193,PROC
U.1957.194,PROC
U.1957.20,DEF
U.1957.201,DEF
U.1957.204,NO_COST
U.1957.219/2,PROC
U.1957.226,PROC
U.1957.23/2,DEF
U.1957.234/2S,DEF
U.1957.237S,DEF
U.1957.242S,DEF
U.1957.247S,NO_COST
U.1957.252S,DEF
U.1957.255S,DEF
U.1957.257,DEF
U.1957.259,PROC
U.1957.273,NO_COST
U.1957.28,DEF
U.1957.283,NO_COST
U.1957.286,PROC
U.1957.29,PROC
U.1957.302,PROC
U.1957.306,NO_COST
U.1957.307/2,PROC
U.1957.311,DEF
U.1957.318/2,PROC
U.1957.324,PROC
U.1957.327,PROC
U.1957.336,DEF
U.1957.34,PROC
U.1957.342,DEF
U.1957.349,PROC
U.1957.358,DEF
U.1957.364,PROC
U.1957.371,DEF
U.1957.377,DEF
U.1957.383/2,DEF
U.1957.389,NO_COST
U.1957.39,PROC
U.1957.393/2,DEF
U.1957.395,DEF
U.1957.402,DEF
U.1957.41,DEF
U.1957.418,DEF
U.1957.423,PROC
U.1957.435/3,NO_COST
U.1957.445/2,PROC
U.1957.447/2,PROC
U.1957.450,NO_COST
U.1957.454,PROC
U.1957.460,PROC
U.1957.463,DEF
U.1957.469,PROC
U.1957.483,PROC
U.1957.487,DEF
U.1957.511,PROC
U.1957.516,PROC
U.1957.527,PROC
U.1957.535,NO_COST
U.1957.54,PROC
U.1957.546,PROC
U.1957.555,PROC
U.1957.575,PROC
U.1957.578S,DEF
U.1957.583S,DEF
U.1957.59,DEF
U.1957.591S,NO_COST
U.1957.593S,NO_COST
U.1957.594S,NO_COST
U.1957.600S,NO_COST
U.1957.603,DEF
U.1957.613,PROC
U.1957.618,PROC
U.1957.623,PROC
U.1957.627,PROC
U.1957.630,DEF
U.1957.636,PROC
U.1957.639,PROC
U.1957.644,NO_COST
U.1957.669,PROC
U.1957.698,DEF
U.1957.724,PROC
U.1957.729,PROC
U.1957.738,PROC
U.1957.752,DEF
U.1957.759,DEF
U.1957.79,DEF
U.1957.794S,DEF
U.1957.80,DEF
U.1957.809S,NO_COST
U.1957.813S,DEF
U.1957.815S,DEF
U.1957.824S,NO_COST
U.1957.825S,DEF
U.1957.828S,DEF
U.1957.831/2,PROC
U.1957.839/2,PROC
U.1957.842,PROC
U.1957.848/2,DEF
U.1957.855/3,PROC
U.1957.876,DEF
U.1957.88,DEF
U.1957.880,PROC
U.1957.887,NO_COST
U.1957.893/3,PROC
U.1957.903,DEF
U.1957.911,NO_COST
U.1957.917,DEF
U.1957.919,DEF
U.1957.923,DEF
U.1957.93/2,PROC
U.1957.934,PROC
U.1957.948,PROC
U.1957.952,NO_COST
U.1957.96,NO_COST
U.1957.971S,PROC
U.1957.977S,DEF
U.1957.980S,DEF
U.1957.982S,NO_COST
U.1957.986S,DEF
U.1957.993,NO_COST
U.1958.1004/2,DEF
U.1958.1007,DEF
U.1958.1015,PROC
U.1958.1021,DEF
U.1958.1023,PROC
U.1958.1026,DEF
U.1958.1031,DEF
U.1958.1033,DEF
U.1958.1047,PROC
U.1958.1050,PROC
U.1958.1061,DEF
U.1958.1065,DEF
U.1958.1069,DEF
U.1958.1070,PROC
U.1958.1075,PROC
U.1958.1079,PROC
U.1958.1092,PROC
U.1958.1097,NO_COST
U.1958.1110,DEF
U.1958.112,PROC
U.1958.1123,PROC
U.1958.1128,PROC
U.1958.1133,DEF
U.1958.1139,DEF
U.1958.115,NO_COST
U.1958.1161,PROC
U.1958.1164,PROC
U.1958.1173/2,PROC
U.1958.1195/1S,DEF
U.1958.1197S,NO_COST
U.1958.12,DEF
U.1958.1202S,DEF
U.1958.1209S,DEF
U.1958.1211S,DEF
U.1958.1213S,NO_COST
U.1958.1215S,NO_COST
U.1958.1229,NO_COST
U.1958.1233,PROC
U.1958.1241,NO_COST
U.1958.1252/2,NO_COST
U.1958.1258,PROC
U.1958.1265,PROC
U.1958.1268,NO_COST
U.1958.1271,PROC
U.1958.1275,PROC
U.1958.1284,PROC
U.1958.134,NO_COST
U.1958.136/2,NO_COST
U.1958.141,PROC
U.1958.146,NO_COST
U.1958.153,PROC
U.1958.157,PROC
U.1958.169,DEF
U.1958.177,PROC
U.1958.20,PROC
U.1958.208S,DEF
U.1958.221S,NO_COST
U.1958.234,PROC
U.1958.235,PROC
U.1958.238/2,PROC
U.1958.24,PROC
U.1958.245,PROC
U.1958.250,PROC
U.1958.252,PROC
U.1958.257,PROC
U.1958.266,DEF
U.1958.268,NO_COST
U.1958.280,DEF
U.1958.284,DEF
U.1958.290,NO_COST
U.1958.296,DEF
U.1958.3,DEF
U.1958.307,DEF
U.1958.310,DEF
U.1958.328,PROC
U.1958.338,DEF
U.1958.341/2,DEF
U.1958.360,PROC
U.1958.365,DEF
U.1958.373,DEF
U.1958.379,DEF
U.1958.395,DEF
U.1958.396,DEF
U.1958.401/2,PROC
U.1958.429,DEF
U.1958.432,PROC
U.1958.436,PROC
U.1958.439,DEF
U.1958.444,PROC
U.1958.446,DEF
U.1958.45,DEF
U.1958.451,PROC
U.1958.455,PROC
U.1958.459,PROC
U.1958.467,PROC
U.1958.473/3,DEF
U.1958.479,DEF
U.1958.492/2,NO_COST
U.1958.499,PROC
U.1958.503,DEF
U.1958.54/2,DEF
U.1958.543/3,PROC
U.1958.554,PROC
U.1958.558,PROC
U.1958.565,DEF
U.1958.570,PROC
U.1958.574,PROC
U.1958.581,DEF
U.1958.587,DEF
U.1958.59,DEF
U.1958.590/2,DEF
U.1958.61,PROC
U.1958.610,PROC
U.1958.620,DEF
U.1958.631/3,DEF
U.1958.634,DEF
U.1958.644,DEF
U.1958.654,PROC
U.1958.659,DEF
U.1958.669S,NO_COST
U.1958.674S,DEF
U.1958.68,PROC
U.1958.680S,NO_COST
U.1958.727/1,DEF
U.1958.73,PROC
U.1958.731/2,PROC
U.1958.741,DEF
U.1958.754,DEF
U.1958.759,PROC
U.1958.761,DEF
U.1958.765,PROC
U.1958.769,PROC
U.1958.773,DEF
U.1958.777,DEF
U.1958.795,PROC
U.1958.8,DEF
U.1958.80,PROC
U.1958.805,PROC
U.1958.826,NO_COST
U.1958.83,DEF
U.1958.832,DEF
U.1958.843,DEF
U.1958.851,PROC
U.1958.865,PROC
U.1958.868,PROC
U.1958.878,PROC
U.1958.882,DEF
U.1958.898/2,PROC
U.1958.90,PROC
U.1958.903,PROC
U.1958.928,DEF
U.1958.934,NO_COST
U.1958.937,PROC
U.1958.940,PROC
U.1958.951/1,PROC
U.1958.957,PROC
U.1958.966,DEF
U.1958.968,NO_COST
U.1958.972/2,NO_COST
U.1958.985,DEF
U.1958.993,PROC
U.1958.998/2,NO_COST
U.1959.1/1,DEF
U.1959.102/1,PROC
U.1959.103/1,PROC
U.1959.115/1,NO_COST
U.1959.119/2,PROC
U.1959.124/1,NO_COST
U.1959.128/1,PROC
U.1959.134/1,PROC
U.1959.144/1,PROC
U.1959.148/1,DEF
U.1959.157/1,PROC
U.1959.160/1,PROC
U.1959.163/1,PROC
U.1959.169/1,DEF
U.1959.170/1,PROC
U.1959.175/1,DEF
U.1959.178/1,PROC
U.1959.181/1,NO_COST
U.1959.184/1,DEF
U.1959.186/1S,NO_COST
U.1959.189/1S,NO_COST
U.1959.196/1S,DEF
U.1959.199/1S,NO_COST
U.1959.209/1,DEF
U.1959.214/1,PROC
U.1959.216/2,PROC
U.1959.223/2,PROC
U.1959.224/2,NO_COST
U.1959.230/1,DEF
U.1959.237/2,PROC
U.1959.258/1,DEF
U.1959.260/1,PROC
U.1959.263/1,DEF
U.1959.264/2,DEF
U.1959.269/2,PROC
U.1959.273/1,PROC
U.1959.275/1,PROC
U.1959.283/1,PROC
U.1959.287/1,DEF
U.1959.292/1,PROC
U.1959.293/2,NO_COST
U.1959.296/1,PROC
U.1959.30/1,PROC
U.1959.300/1,PROC
U.1959.303/1,PROC
U.1959.306/1,PROC
U.1959.309/1,PROC
U.1959.323/1,DEF
U.1959.325/1,PROC
U.1959.327/1,PROC
U.1959.33/1,PROC
U.1959.334/1,PROC
U.1959.342,NO_COST
U.1959.346/1,NO_COST
U.1959.347/1,DEF
U.1959.351/1,NO_COST
U.1959.361/1,PROC
U.1959.362/1,DEF
U.1959.37/1,PROC
U.1959.370/1,DEF
U.1959.375/1,PROC
U.1959.381/1,DEF
U.1959.383/1,PROC
U.1959.39/1,PROC
U.1959.39/2,NO_COST
U.1959.391/1,PROC
U.1959.392/1,DEF
U.1959.400/1,PROC
U.1959.401/2,NO_COST
U.1959.404/1,PROC
U.1959.410/1S,DEF
U.1959.412/1S,DEF
U.1959.42/1,NO_COST
U.1959.424/1S,DEF
U.1959.425/1S,DEF
U.1959.427/1,PROC
U.1959.436/1,DEF
U.1959.444/1,PROC
U.1959.448/1,DEF
U.1959.454/1,PROC
U.1959.457/1,PROC
U.1959.460/1,DEF
U.1959.465/1,PROC
U.1959.467/1,DEF
U.1959.471/1,PROC
U.1959.473/1,DEF
U.1959.477/2,PROC
U.1959.481/1,DEF
U.1959.481/2,NO_COST
U.1959.485/1,PROC
U.1959.492/1,NO_COST
U.1959.499/1,PROC
U.1959.499/2,NO_COST
U.1959.5/1,PROC
U.1959.504/1,PROC
U.1959.507/1,PROC
U.1959.51/1,PROC
U.1959.51/2,PROC
U.1959.512/1,NO_COST
U.1959.514/1,NO_COST
U.1959.516/1,PROC
U.1959.519/1,DEF
U.1959.528/1,DEF
U.1959.529/1,NO_COST
U.1959.535/1,DEF
U.1959.545/1,NO_COST
U.1959.546/1,PROC
U.1959.547/1,PROC
U.1959.555/1,DEF
U.1959.56/1,PROC
U.1959.560/1,NO_COST
U.1959.561/2,PROC
U.1959.568/1,DEF
U.1959.57/1,PROC
U.1959.572/3,NO_COST
U.1959.573/1,PROC
U.1959.578/1,PROC
U.1959.582/1,DEF
U.1959.59/1,DEF
U.1959.607/1,PROC
U.1959.609/1,PROC
U.1959.611/1,PROC
U.1959.613/1,DEF
U.1959.619/1,DEF
U.1959.62/1,PROC
U.1959.622/1,PROC
U.1959.627/1,PROC
U.1959.630/1,NO_COST
U.1959.639/1,DEF
U.1959.64/1,PROC
U.1959.640/1,PROC
U.1959.641/1,PROC
U.1959.649/1,DEF
U.1959.650/1,DEF
U.1959.652/1,PROC
U.1959.654/1,NO_COST
U.1959.656/1,PROC
U.1959.657/1,NO_COST
U.1959.66/1,DEF
U.1959.665/1S,NO_COST
U.1959.666/1S,NO_COST
U.1959.669/1S,NO_COST
U.1959.676/1S,PROC
U.1959.678/2S,PROC
U.1959.680/1S,PROC
U.1959.681/1S,DEF
U.1959.688/3,DEF
U.1959.69/1,PROC
U.1959.691/2,NO_COST
U.1959.71/1,PROC
U.1959.713/2,PROC
U.1959.735/1,NO_COST
U.1959.742/2,NO_COST
U.1959.746/1,PROC
U.1959.75/1,PROC
U.1959.751/2,PROC
U.1959.755/1,PROC
U.1959.756/1,PROC
U.1959.759/1,PROC
U.1959.766/1,DEF
U.1959.769/1,DEF
U.1959.771/1,PROC
U.1959.775/1,DEF
U.1959.776/1,PROC
U.1959.777/1,DEF
U.1959.788/1,DEF
U.1959.79/1,NO_COST
U.1959.803/2,PROC
U.1959.813/1,PROC
U.1959.818/2,PROC
U.1959.82/1,DEF
U.1959.823/1,PROC
U.1959.828/2,PROC
U.1959.834/1,DEF
U.1959.835/1,DEF
U.1959.838/2,PROC
U.1959.844/1,DEF
U.1959.846/1,PROC
U.1959.847/1,PROC
U.1959.853/1,DEF
U.1959.863/1,PROC
U.1959.866/1,NO_COST
U.1959.870/1,DEF
U.1959.88/2,PROC
U.1959.880/1,DEF
U.1959.886/1,DEF
U.1959.889/1,DEF
U.1959.911/1,PROC
U.1959.915/1,PROC
U.1959.923/2,PROC
U.1959.93/1,DEF
U.1959.932/1,PROC
U.1959.937/3,PROC
U.1959.939/2,PROC
U.1959.941/2,PROC
U.1959.946/1,PROC
U.1959.948/1,NO_COST
U.1959.953/1S,DEF
U.1959.956/1S,DEF
U.1959.961/1S,PROC
U.1959.962/1S,NO_COST
U.1959.965/1S,DEF
U.1959.967/2S,NO_COST
U.1959.97/1,PROC
U.1959.98/1,PROC
U.1960.1,DEF
U.1960.10,DEF
U.1960.1001,DEF
U.1960.1002,PROC
U.1960.1008,PROC
U.1960.1010,PROC
U.1960.1014,PROC
U.1960.1019,DEF
U.1960.102,NO_COST
U.1960.1022,DEF
U.1960.1028,PROC
U.1960.1031,PROC
U.1960.1037,PROC
U.1960.104,PROC
U.1960.1042,PROC
U.1960.1048,DEF
U.1960.1050,PROC
U.1960.1057/2,PROC
U.1960.1061,NO_COST
U.1960.1073,NO_COST
U.1960.1081,PROC
U.1960.1085,PROC
U.1960.1095/2,PROC
U.1960.1098,DEF
U.1960.119,PROC
U.1960.12,DEF
U.1960.124,NO_COST
U.1960.135,NO_COST
U.1960.140/1,PROC
U.1960.140/2,DEF
U.1960.144,DEF
U.1960.154,DEF
U.1960.157,DEF
U.1960.159,DEF
U.1960.16,PROC
U.1960.162,PROC
U.1960.163,DEF
U.1960.164,PROC
U.1960.168,PROC
U.1960.17,PROC
U.1960.172,PROC
U.1960.175,DEF
U.1960.178,NO_COST
U.1960.18,NO_COST
U.1960.181,PROC
U.1960.183,PROC
U.1960.186/1,PROC
U.1960.186/2,PROC
U.1960.188,DEF
U.1960.190,DEF
U.1960.192,DEF
U.1960.197,PROC
U.1960.201,DEF
U.1960.211,DEF
U.1960.215,DEF
U.1960.218,PROC
U.1960.223,DEF
U.1960.231,PROC
U.1960.237,PROC
U.1960.246,PROC
U.1960.247/2,PROC
U.1960.248,DEF
U.1960.256/3,DEF
U.1960.273,NO_COST
U.1960.275,PROC
U.1960.283,PROC
U.1960.293,PROC
U.1960.300,NO_COST
U.1960.303,PROC
U.1960.304,PROC
U.1960.317,DEF
U.1960.320,PROC
U.1960.322,NO_COST
U.1960.327,NO_COST
U.1960.33,PROC
U.1960.332,PROC
U.1960.336/1,PROC
U.1960.336/2,PROC
U.1960.338,PROC
U.1960.345,DEF
U.1960.349,PROC
U.1960.351,PROC
U.1960.354,DEF
U.1960.355,PROC
U.1960.359,DEF
U.1960.364,DEF
U.1960.367,PROC
U.1960.369,NO_COST
U.1960.37,PROC
U.1960.371,NO_COST
U.1960.372,DEF
U.1960.374,PROC
U.1960.382,NO_COST
U.1960.385,PROC
U.1960.389,NO_COST
U.1960.392/1,DEF
U.1960.392/2,PROC
U.1960.396,DEF
U.1960.398,PROC
U.1960.404,DEF
U.1960.414S,DEF
U.1960.415S,NO_COST
U.1960.424S,DEF
U.1960.430S,DEF
U.1960.433S,NO_COST
U.1960.437S,DEF
U.1960.438,DEF
U.1960.455,DEF
U.1960.460/2,DEF
U.1960.462,PROC
U.1960.464/2,PROC
U.1960.468,PROC
U.1960.47,PROC
U.1960.472,PROC
U.1960.474,PROC
U.1960.476,DEF
U.1960.480,DEF
U.1960.499,PROC
U.1960.5,PROC
U.1960.504,NO_COST
U.1960.506,DEF
U.1960.514,PROC
U.1960.519,DEF
U.1960.520,DEF
U.1960.523,NO_COST
U.1960.526,NO_COST
U.1960.529,DEF
U.1960.531,PROC
U.1960.532,DEF
U.1960.535,PROC
U.1960.537,NO_COST
U.1960.540/2,DEF
U.1960.541,DEF
U.1960.546,NO_COST
U.1960.549,NO_COST
U.1960.553,PROC
U.1960.558,PROC
U.1960.56,PROC
U.1960.563,PROC
U.1960.567,DEF
U.1960.569,PROC
U.1960.571,DEF
U.1960.574,DEF
U.1960.58,DEF
U.1960.589,PROC
U.1960.593,PROC
U.1960.594,PROC
U.1960.600,PROC
U.1960.605,PROC
U.1960.613,PROC
U.1960.63,DEF
U.1960.632,PROC
U.1960.633,PROC
U.1960.635,PROC
U.1960.638,PROC
U.1960.639,NO_COST
U.1960.652/2,DEF
U.1960.657,PROC
U.1960.66,PROC
U.1960.665,NO_COST
U.1960.67,PROC
U.1960.670,PROC
U.1960.672,DEF
U.1960.674,PROC
U.1960.681,DEF
U.1960.696,DEF
U.1960.699,DEF
U.1960.707,PROC
U.1960.710/3,PROC
U.1960.73,NO_COST
U.1960.751S,NO_COST
U.1960.753S,NO_COST
U.1960.755S,NO_COST
U.1960.761S,DEF
U.1960.765S,DEF
U.1960.766S,NO_COST
U.1960.768S,NO_COST
U.1960.769S,DEF
U.1960.77,DEF
U.1960.772,PROC
U.1960.773,PROC
U.1960.780,PROC
U.1960.784,DEF
U.1960.786,DEF
U.1960.788,DEF
U.1960.80,PROC
U.1960.800,DEF
U.1960.802,DEF
U.1960.806,PROC
U.1960.808,NO_COST
U.1960.811,PROC
U.1960.818,PROC
U.1960.829,NO_COST
U.1960.833,DEF
U.1960.839,NO_COST
U.1960.844,PROC
U.1960.847,NO_COST
U.1960.851,NO_COST
U.1960.855/2,DEF
U.1960.857/2,NO_COST
U.1960.860,DEF
U.1960.866/3,PROC
U.1960.869/2,DEF
U.1960.872,PROC
U.1960.88,PROC
U.1960.884,PROC
U.1960.887,PROC
U.1960.902/2,DEF
U.1960.904,DEF
U.1960.912,PROC
U.1960.915,NO_COST
U.1960.919,DEF
U.1960.92/1,DEF
U.1960.92/2,PROC
U.1960.920,NO_COST
U.1960.922,DEF
U.1960.937S,DEF
U.1960.94/2,NO_COST
U.1960.941S,DEF
U.1960.943S,DEF
U.1960.944S,DEF
U.1960.947S,NO_COST
U.1960.948S,NO_COST
U.1960.950S,NO_COST
U.1960.952,DEF
U.1960.955,NO_COST
U.1960.956,PROC
U.1960.958/2,DEF
U.1960.964,DEF
U.1960.966,PROC
U.1960.968,PROC
U.1960.97,NO_COST
U.1960.973,DEF
U.1960.979/2,NO_COST
U.1960.984,PROC
U.1960.989/2,PROC
U.1960.995/3,NO_COST
U.1961.1000,DEF
U.1961.101,NO_COST
U.1961.1014,PROC
U.1961.1022,PROC
U.1961.1027,PROC
U.1961.1032,DEF
U.1961.1035,NO_COST
U.1961.1045,PROC
U.1961.105,DEF
U.1961.1055,PROC
U.1961.1058/2,PROC
U.1961.107,NO_COST
U.1961.1070,NO_COST
U.1961.1073/3,DEF
U.1961.1083,PROC
U.1961.1085,PROC
U.1961.1087/2,PROC
U.1961.109,DEF
U.1961.1090,DEF
U.1961.1094,NO_COST
U.1961.1097,PROC
U.1961.1098,PROC
U.1961.1099,DEF
U.1961.1102,DEF
U.1961.1106,DEF
U.1961.1109,NO_COST
U.1961.114,NO_COST
U.1961.118,PROC
U.1961.122,NO_COST
U.1961.125,NO_COST
U.1961.13,PROC
U.1961.132,DEF
U.1961.134,PROC
U.1961.136,NO_COST
U.1961.139,PROC
U.1961.143,PROC
U.1961.148,PROC
U.1961.153,DEF
U.1961.155,DEF
U.1961.160,NO_COST
U.1961.164,NO_COST
U.1961.167,NO_COST
U.1961.170,DEF
U.1961.173,DEF
U.1961.181,DEF
U.1961.184,DEF
U.1961.190,NO_COST
U.1961.192,PROC
U.1961.199,PROC
U.1961.212,DEF
U.1961.221,NO_COST
U.1961.223/1,DEF
U.1961.223/2,DEF
U.1961.228,DEF
U.1961.23/2,PROC
U.1961.230/2,DEF
U.1961.232,PROC
U.1961.238,DEF
U.1961.242,DEF
U.1961.250,PROC
U.1961.257,NO_COST
U.1961.262,DEF
U.1961.269,DEF
U.1961.27,PROC
U.1961.278,PROC
U.1961.285,DEF
U.1961.286,DEF
U.1961.29,PROC
U.1961.291,PROC
U.1961.301,NO_COST
U.1961.306S,NO_COST
U.1961.309S,DEF
U.1961.314S,DEF
U.1961.319/1S,DEF
U.1961.320,DEF
U.1961.339,PROC
U.1961.340/2,PROC
U.1961.341,PROC
U.1961.344,PROC
U.1961.349,PROC
U.1961.35,NO_COST
U.1961.355/3,PROC
U.1961.359,PROC
U.1961.362,DEF
U.1961.364,DEF
U.1961.369,DEF
U.1961.372,PROC
U.1961.382,NO_COST
U.1961.384,PROC
U.1961.388,DEF
U.1961.39,PROC
U.1961.392,PROC
U.1961.397/1,PROC
U.1961.401,PROC
U.1961.402,DEF
U.1961.422/2,DEF
U.1961.424,DEF
U.1961.43,PROC
U.1961.433/1,PROC
U.1961.434,PROC
U.1961.444,NO_COST
U.1961.459/2,DEF
U.1961.46,NO_COST
U.1961.478S,DEF
U.1961.482,PROC
U.1961.488,DEF
U.1961.490,DEF
U.1961.492,DEF
U.1961.497,DEF
U.1961.505,NO_COST
U.1961.513,PROC
U.1961.52,DEF
U.1961.520,DEF
U.1961.521,DEF
U.1961.525,NO_COST
U.1961.528,PROC
U.1961.535,PROC
U.1961.541,PROC
U.1961.544,PROC
U.1961.549,PROC
U.1961.55,DEF
U.1961.554,PROC
U.1961.563,NO_COST
U.1961.566,PROC
U.1961.571,DEF
U.1961.574,DEF
U.1961.580/2,PROC
U.1961.585,PROC
U.1961.588,DEF
U.1961.59,DEF
U.1961.591,DEF
U.1961.592,NO_COST
U.1961.597/1,PROC
U.1961.598,DEF
U.1961.604,DEF
U.1961.612/2,DEF
U.1961.618/2,PROC
U.1961.62,PROC
U.1961.620,DEF
U.1961.624,DEF
U.1961.636,PROC
U.1961.64,DEF
U.1961.642,DEF
U.1961.650,NO_COST
U.1961.66,PROC
U.1961.661,PROC
U.1961.663,DEF
U.1961.696S,DEF
U.1961.699S,DEF
U.1961.703S,NO_COST
U.1961.706S,PROC
U.1961.71,PROC
U.1961.715/2S,PROC
U.1961.731,PROC
U.1961.742,DEF
U.1961.743,DEF
U.1961.744/2,PROC
U.1961.746,DEF
U.1961.749,PROC
U.1961.754,PROC
U.1961.759,PROC
U.1961.762,DEF
U.1961.765,DEF
U.1961.777,PROC
U.1961.779/2,NO_COST
U.1961.782,PROC
U.1961.794,DEF
U.1961.8,PROC
U.1961.800,PROC
U.1961.803,PROC
U.1961.811,DEF
U.1961.815,DEF
U.1961.825,DEF
U.1961.827,NO_COST
U.1961.829,NO_COST
U.1961.83,PROC
U.1961.836,DEF
U.1961.838/2,PROC
U.1961.841,PROC
U.1961.843,NO_COST
U.1961.848,PROC
U.1961.851,PROC
U.1961.852,PROC
U.1961.854,DEF
U.1961.859/2,PROC
U.1961.86,PROC
U.1961.863,DEF
U.1961.864,DEF
U.1961.867,PROC
U.1961.871,DEF
U.1961.873,PROC
U.1961.885,PROC
U.1961.887,PROC
U.1961.89,PROC
U.1961.892,PROC
U.1961.895,PROC
U.1961.904/2,DEF
U.1961.907,PROC
U.1961.914,PROC
U.1961.917,PROC
U.1961.926,PROC
U.1961.928,NO_COST
U.1961.93,DEF
U.1961.932,PROC
U.1961.934,PROC
U.1961.943,NO_COST
U.1961.949,PROC
U.1961.95,PROC
U.1961.951,PROC
U.1961.953,DEF
U.1961.96,PROC
U.1961.962,PROC
U.1961.964,PROC
U.1961.968S,DEF
U.1961.975S,DEF
U.1961.979S,DEF
U.1961.981S,NO_COST
U.1961.982S,DEF
U.1961.988,PROC
U.1961.989,DEF
U.1961.99,DEF
U.1961.992,NO_COST
U.1961.997,NO_COST
U.1961.999,DEF
U.1962.1,PROC
U.1962.107,PROC
U.1962.11,PROC
U.1962.110,PROC
U.1962.113,DEF
U.1962.116,DEF
U.1962.117,DEF
U.1962.119,PROC
U.1962.122,DEF
U.1962.124,DEF
U.1962.128/2,DEF
U.1962.130,NO_COST
U.1962.134,DEF
U.1962.135/1,DEF
U.1962.135/2,NO_COST
U.1962.142,NO_COST
U.1962.146,PROC
U.1962.151,PROC
U.1962.159,PROC
U.1962.16,PROC
U.1962.168,PROC
U.1962.170,PROC
U.1962.171,PROC
U.1962.177,DEF
U.1962.181,DEF
U.1962.185,DEF
U.1962.198/2,PROC
U.1962.20,DEF
U.1962.202/2,NO_COST
U.1962.204,DEF
U.1962.206,DEF
U.1962.220,PROC
U.1962.228,PROC
U.1962.232,PROC
U.1962.244S,DEF
U.1962.245S,PROC
U.1962.247S,DEF
U.1962.250S,PROC
U.1962.254S,DEF
U.1962.259S,DEF
U.1962.261,PROC
U.1962.266,PROC
U.1962.27,PROC
U.1962.276,NO_COST
U.1962.283,PROC
U.1962.287,PROC
U.1962.288,NO_COST
U.1962.294,DEF
U.1962.299,PROC
U.1962.30,NO_COST
U.1962.304,PROC
U.1962.307,DEF
U.1962.312,DEF
U.1962.315,PROC
U.1962.319,DEF
U.1962.32,PROC
U.1962.322,DEF
U.1962.323,NO_COST
