word,index,count
arbejdsdirektoratet,1370,417
arbejdsdygtig,1371,287
arbejdsevne,1372,1297
arbejdsevnen,1373,418
arbejdsforhold,1374,1087
arbejdsforholdene,1375,247
arbejdsforholdet,1376,409
arbejdsformidlingen,1377,507
arbejdsfortjeneste,1378,6124
arbejdsfunktioner,1379,253
arbejdsgiver,1380,6431
arbejdsgivere,1381,1099
arbejdsgiveren,1382,5362
arbejdsgiverens,1383,1764
arbejdsgiverforening,1384,1107
arbejdsgiverforeningen,1385,389
arbejdsgiverne,1386,345
arbejdsgivernes,1387,618
arbejdsgivers,1388,711
arbejdsgruppe,1389,386
arbejdsgruppen,1390,635
arbejdsgruppens,1391,280
arbejdshus,1392,287
arbejdsindsats,1393,840
arbejdsindtægt,1394,216
arbejdskraft,1395,1724
arbejdsleder,1396,278
arbejdsledere,1397,325
arbejdsløn,1398,648
arbejdsløs,1399,789
arbejdsløshed,1400,282
arbejdsløshedsdagpenge,1401,226
arbejdsløshedsforsikring,1402,342
arbejdsløshedsforsikringen,1403,213
arbejdsløshedsforsikringslovens,1404,268
arbejdsløshedskasse,1405,1000
arbejdsløshedskassen,1406,782
arbejdsløshedsunderstøttelse,1407,352
arbejdsmand,1408,2957
arbejdsmands,1409,266
arbejdsmandsforbund,1410,223
arbejdsmarked,1411,516
arbejdsmarkedet,1412,2280
arbejdsmarkedets,1413,1414
arbejdsmarkedsbidrag,1414,804
arbejdsmedicinsk,1415,310
arbejdsmiljø,1416,376
arbejdsmiljøloven,1417,304
arbejdsmiljølovens,1418,747
arbejdsministeriet,1419,327
arbejdsministeriets,1420,234
arbejdsmændenes,1421,243
arbejdsmæssige,1422,704
arbejdsmæssigt,1423,247
arbejdsområde,1424,728
arbejdsopgave,1425,321
arbejdsopgaver,1426,2344
arbejdsopgaverne,1427,396
arbejdsplads,1428,1904
arbejdspladsen,1429,1744
arbejdspladser,1430,575
arbejdsprøvning,1431,901
arbejdsprøvningen,1432,274
arbejdsret,1433,309
arbejdsretlige,1434,208
arbejdsretslovens,1435,378
arbejdsretten,1436,721
arbejdsrettens,1437,248
arbejdsskade,1438,2447
arbejdsskadeforsikring,1439,393
arbejdsskadeforsikringsloven,1440,588
arbejdsskadeforsikringslovens,1441,378
arbejdsskaden,1442,1904
arbejdsskadens,1443,208
arbejdsskader,1444,302
arbejdsskadesagen,1445,268
arbejdsskadesikring,1446,212
arbejdsskadesikringsloven,1447,1246
arbejdsskadesikringslovens,1448,1091
arbejdsskadestyrelsen,1449,5372
arbejdsskadestyrelsens,1450,2317
arbejdssted,1451,987
arbejdssteder,1452,345
arbejdsstedet,1453,617
arbejdstager,1454,681
arbejdstagere,1455,644
arbejdstageren,1456,590
arbejdstagerens,1457,208
arbejdstid,1458,3655
arbejdstiden,1459,1660
arbejdstider,1460,255
arbejdstids,1461,358
arbejdstilbud,1462,211
arbejdstilladelse,1463,533
arbejdstilsynet,1464,1680
arbejdstilsynets,1465,628
arbejdstimer,1466,410
arbejdsulykke,1467,706
arbejdsulykken,1468,613
arbejdsvederlag,1469,318
arbejdsvilkår,1470,580
arbitration,1471,258
arctic,1472,209
are,1473,3230
area,1474,201
areal,1475,13302
arealer,1476,6006
arealerne,1477,1921
arealernes,1478,221
arealet,1479,7402
arealets,1480,757
argentina,1481,248
argument,1482,471
argumentation,1483,808
argumenter,1484,896
ark,1485,560
arkitekt,1486,5795
arkitekten,1487,904
arkitekter,1488,681
arkitekterne,1489,231
arkitekters,1490,231
arkitektfirmaet,1491,511
arkiv,1492,447
arm,1493,2608
armaturer,1494,328
arme,1495,908
armen,1496,1138
armene,1497,654
arne,1498,5053
arnold,1499,406
arntzen,1500,207
arrangement,1501,1108
arrangementer,1502,1056
arrangementet,1503,1230
arrangere,1504,368
arrangerede,1505,312
arrangeret,1506,723
arrest,1507,4111
arrestanten,1508,10493
arrestantens,1509,1562
arrestanterne,1510,569
arrestantinden,1511,1240
arresten,1512,2266
arrestens,1513,538
arresterede,1514,304
arresteret,1515,353
arrestforretning,1516,769
arrestforretningen,1517,560
arrestforretningens,1518,292
arresthus,1519,213
arresthuset,1520,215
arrestordre,1521,429
arriva,1522,425
art,1523,18109
arten,1524,903
arter,1525,576
arthur,1526,793
articain,1527,263
article,1528,1410
artikel,1529,30126
artiklen,1530,3128
artiklens,1531,371
artikler,1532,2595
artiklerne,1533,802
arv,1534,4228
arve,1535,1390
arveafgift,1536,1021
arveafgiften,1537,327
arveafgiftslovens,1538,513
arveafkald,1539,592
arveafkaldet,1540,297
arvede,1541,255
arveforskud,1542,345
arvelod,1543,276
arveloven,1544,234
arvelovens,1545,1446
arven,1546,1304
arveret,1547,839
arvet,1548,277
arvid,1549,257
arving,1550,1692
arvingen,1551,441
arvinger,1552,3776
arvingerne,1553,1962
arvingernes,1554,260
arvingers,1555,204
as,1556,10092
asa,1557,516
asbest,1558,442
asbjørn,1559,1448
ase,1560,224
asfalt,1561,531
asfalten,1562,377
asger,1563,861
asia,1564,245
ask,1565,227
aske,1566,264
asl,1567,286
asmussen,1568,1967
aspekt,1569,218
aspekter,1570,622
assens,1571,951
assereret,1572,318
assessment,1573,275
assistance,1574,1984
assistent,1575,1459
assistenter,1576,281
assisteret,1577,211
association,1578,367
assurance,1579,1506
assurandør,1580,824
assurandører,1581,400
asta,1582,242
astma,1583,220
astra,1584,517
astrid,1585,599
astrup,1586,501
asx,1587,337
asyl,1588,930
asylansøgere,1589,235
at,1590,4072444
atc,1591,346
atlantic,1592,319
atlantis,1593,546
atlas,1594,486
atp,1595,979
att,1596,1307
atter,1597,4293
attest,1598,1446
attestation,1599,332
attesten,1600,487
attester,1601,359
attesteret,1602,416
attraktiv,1603,309
attraktive,1604,255
attraktivt,1605,348
atypisk,1606,356
au,1607,472
audi,1608,275
auditøren,1609,211
auf,1610,221
aug,1611,1000
august,1612,87475
augusta,1613,208
auktion,1614,4352
auktionen,1615,4210
auktionens,1616,358
auktioner,1617,588
auktionskøber,1618,468
auktionskøberen,1619,314
auktionsprovenuet,1620,243
auktionsrekvirenten,1621,205
auktionsskøde,1622,222
auktionsvilkårene,1623,412
auktionsvilkårenes,1624,278
australien,1625,519
authorities,1626,459
authority,1627,244
auto,1628,860
autocamperen,1629,247
autoforhandler,1630,369
automat,1631,230
automaten,1632,324
automater,1633,364
automatisk,1634,2372
automatiske,1635,298
automobil,1636,4227
automobiler,1637,2818
automobilet,1638,4059
automobilets,1639,596
automobilforhandler,1640,573
automobilhandler,1641,374
autorisation,1642,1073
autorisationen,1643,202
autoriserede,1644,1147
autoriseret,1645,2088
autorola,1646,279
autouncle,1647,222
autoværnet,1648,244
av,1649,3154
available,1650,298
avance,1651,2833
avancen,1652,931
avancer,1653,496
avedøre,1654,337
averterede,1655,209
averteret,1656,272
aviation,1657,242
avis,1658,1196
avisartikler,1659,214
avisen,1660,810
aviser,1661,701
aviserne,1662,204
avl,1663,741
avlen,1664,205
avlet,1665,777
avlingstid,1666,258
avlingstiden,1667,1026
axel,1668,4085
axelsen,1669,279
ayahuasca,1670,207
b,1671,170097
ba,1672,237
baad,1673,425
baade,1674,2616
baaden,1675,697
baaret,1676,222
bach,1677,1406
bache,1678,1318
back,1679,743
bad,1680,11378
bade,1681,267
bader,1682,215
badeværelse,1683,819
badeværelser,1684,259
badeværelset,1685,872
bag,1686,8273
bagage,1687,287
bagatelagtig,1688,211
bagatelgrænsen,1689,218
bagbord,1690,964
bagbords,1691,775
bagefter,1692,1419
bagende,1693,226
bagenden,1694,292
bager,1695,552
bageri,1696,479
bageriet,1697,481
bagermester,1698,1113
bagerste,1699,289
bageste,1700,537
bagfra,1701,1146
bagge,1702,345
bagger,1703,1532
baggrund,1704,45241
baggrunden,1705,8209
baghjul,1706,387
baghovedet,1707,322
baghuset,1708,258
baglæns,1709,363
bagover,1710,215
bagside,1711,492
bagsiden,1712,1077
bagsværd,1713,413
bagsædet,1714,366
bagud,1715,1124
bagved,1716,871
bagvedliggende,1717,597
bak,1718,1023
bakke,1719,949
bakkede,1720,396
bakken,1721,630
bakker,1722,235
bakket,1723,229
bakterier,1724,254
bal,1725,277
balance,1726,1670
balancen,1727,753
ballade,1728,207
ballast,1729,257
balle,1730,532
baller,1731,1066
ballerup,1732,1652
ballund,1733,416
baltic,1734,326
baltica,1735,2572
baltimar,1736,253
ban,1737,341
bandetilknytningsekstrakt,1738,236
bandetilknytningsrapport,1739,256
bandidos,1740,776
bandt,1741,274
bane,1742,1230
banedanmark,1743,1202
banedanmarks,1744,221
banelinien,1745,276
banen,1746,1838
banens,1747,562
baner,1748,278
banerne,1749,277
banestyrelsen,1750,248
bang,1751,3103
bange,1752,2496
bangert,1753,957
bank,1754,29803
bankbestyrer,1755,248
bankbog,1756,340
bankdirektør,1757,455
banke,1758,304
bankede,1759,295
banken,1760,27488
bankens,1761,8803
banker,1762,1890
bankerne,1763,1027
bankernes,1764,262
bankforbindelse,1765,721
bankgaranti,1766,1220
bankgarantien,1767,363
bankgæld,1768,204
bankkonti,1769,374
bankkonto,1770,975
banklån,1771,454
banks,1772,2020
banktrelleborg,1773,742
bar,1774,2980
barcelona,1775,277
bare,1776,3922
baren,1777,446
barfoed,1778,407
barn,1779,8420
barndom,1780,358
barndommen,1781,241
barnemoderen,1782,564
barnet,1783,10750
barnets,1784,3996
barns,1785,515
baron,1786,309
barsel,1787,1251
barselsorlov,1788,1114
barselsorloven,1789,215
base,1790,502
based,1791,547
basel,1792,288
basen,1793,495
basere,1794,227
baserede,1795,291
baserer,1796,594
baseres,1797,560
baseret,1798,7505
basis,1799,3522
basse,1800,221
bassinet,1801,326
bat,1802,363
batch,1803,356
batterier,1804,201
batteriet,1805,301
bay,1806,853
bayer,1807,361
bb,1808,569
bbr,1809,865
bc,1810,317
bcp,1811,257
bd,1812,537
bdo,1813,289
be,1814,7230
bearbejde,1815,204
bearbejdning,1816,340
bebo,1817,622
beboede,1818,917
beboelse,1819,3284
beboelsen,1820,266
beboelsesbygning,1821,263
beboelsesejendom,1822,436
beboelsesejendomme,1823,227
beboelseshus,1824,252
beboelseslejemål,1825,333
beboelseslejlighed,1826,489
beboelseslejligheder,1827,727
beboer,1828,685
beboere,1829,2580
beboeren,1830,358
beboerne,1831,2283
beboernes,1832,286
beboerrepræsentationen,1833,225
beboet,1834,860
bebor,1835,448
bebrejde,1836,493
bebrejdede,1837,281
bebrejdes,1838,1691
bebygge,1839,331
bebyggede,1840,520
bebyggelse,1841,4748
bebyggelsen,1842,1592
bebyggelsens,1843,340
bebyggelser,1844,247
bebyggelsesprocent,1845,247
bebygges,1846,437
bebygget,1847,1179
bebyrdende,1848,523
bec,1849,481
because,1850,328
bech,1851,1961
becher,1852,287
beck,1853,1093
becker,1854,334
beckmann,1855,512
bed,1856,326
bede,1857,1532
beder,1858,2014
bedes,1859,10174
bedrageligt,1860,410
bedrageri,1861,3387
bedre,1862,9899
bedres,1863,238
bedret,1864,283
bedrift,1865,344
bedriften,1866,287
bedring,1867,1192
bedst,1868,5398
bedste,1869,4111
bedt,1870,5140
bedømme,1871,1462
bedømmelse,1872,5264
bedømmelsen,1873,3925
bedømmes,1874,2741
bedømt,1875,885
beedigede,1876,306
beef,1877,238
been,1878,1941
befalede,1879,1121
befandt,1880,5626
befinde,1881,257
befinder,1882,2023
befindes,1883,428
befolkning,1884,580
befolkningen,1885,1174
befolkningens,1886,266
befordring,1887,1358
befordringsgodtgørelse,1888,215
before,1889,508
befragter,1890,387
befragteren,1891,460
befragterne,1892,425
befragtning,1893,247
befrugtning,1894,263
befrygte,1895,220
befrygtes,1896,366
befuldmægtigede,1897,661
befuldmægtiget,1898,690
befundet,1899,1197
befærdet,1900,266
beføjelse,1901,1415
beføjelser,1902,1932
beføjet,1903,1557
befølt,1904,258
befølte,1905,353
begaaede,1906,859
begaaet,1907,2579
begav,1908,459
begavet,1909,1206
begge,1910,48129
begges,1911,391
begik,1912,1075
begivenhed,1913,696
begivenheder,1914,883
begivenhederne,1915,339
begivenhedsforløbet,1916,207
begjærede,1917,315
begjæring,1918,896
begjært,1919,282
begravelse,1920,474
begravelsen,1921,375
begravelsesudgifter,1922,364
begreb,1923,1385
begreber,1924,321
begreberne,1925,292
begrebet,1926,4269
begrunde,1927,7962
begrundede,1928,1486
begrundelse,1929,28671
begrundelsen,1930,3369
begrundelser,1931,528
begrunder,1932,1478
begrundes,1933,1150
begrundet,1934,12660
begrænse,1935,3846
begrænsede,1936,2494
begrænser,1937,831
begrænses,1938,1839
begrænset,1939,11059
begrænsning,1940,4468
begrænsningen,1941,535
begrænsninger,1942,2668
begunstige,1943,200
begunstigede,1944,500
begunstigelse,1945,670
begunstigende,1946,309
begunstiget,1947,936
begynde,1948,2137
begyndelse,1949,3409
begyndelsen,1950,11641
begyndelsestidspunkt,1951,282
begyndelsestidspunktet,1952,298
begyndende,1953,708
begynder,1954,1471
begyndt,1955,2893
begyndte,1956,10692
begå,1957,1571
begåede,1958,2566
begået,1959,12525
begår,1960,934
begås,1961,228
begære,1962,1273
begærede,1963,5405
begæredes,1964,316
begærer,1965,345
begæres,1966,771
begæret,1967,3162
begæring,1968,17118
begæringen,1969,5228
begæringens,1970,208
begæringer,1971,504
begært,1972,867
begærte,1973,628
behagelig,1974,219
behalf,1975,215
behandle,1976,4134
behandlede,1977,2422
behandledes,1978,514
behandlende,1979,593
behandler,1980,1054
behandles,1981,7578
behandlet,1982,13731
behandling,1983,42190
behandlingen,1984,9380
behandlinger,1985,931
behandlingerne,1986,285
behandlingsforløb,1987,406
behandlingskrævende,1988,232
behandlingsmuligheder,1989,313
behandlingsmæssige,1990,276
behjælpelig,1991,694
behold,1992,793
beholde,1993,2691
beholder,1994,903
beholdere,1995,495
beholderen,1996,403
beholdne,1997,203
beholdning,1998,1239
beholdningen,1999,371
beholdninger,2000,404
beholdt,2001,1887
behov,2002,10472
behovet,2003,1310
behrendt,2004,311
behrens,2005,279
behæftet,2006,2767
behørig,2007,2967
behørige,2008,235
behørigt,2009,2642
behøvede,2010,722
behøver,2011,1238
beier,2012,287
being,2013,525
bek,2014,756
bekendt,2015,32713
bekendte,2016,1259
bekendtgjort,2017,624
bekendtgørelse,2018,15322
bekendtgørelsen,2019,2977
bekendtgørelsens,2020,2277
bekendtgørelser,2021,583
bekendtgørelses,2022,209
bekendtskab,2023,344
bekg,2024,278
bekjendt,2025,759
beklage,2026,269
beklagede,2027,646
beklagelse,2028,278
beklager,2029,555
beklaget,2030,300
beklædning,2031,710
beklædningsgenstande,2032,528
beklædt,2033,354
bekoste,2034,405
bekostet,2035,270
bekostning,2036,2282
bekræfte,2037,3261
bekræftede,2038,3929
bekræftelse,2039,1713
bekræftende,2040,7324
bekræfter,2041,2508
bekræftes,2042,1441
bekræftet,2043,4991
bekymrede,2044,221
bekymret,2045,717
bekymring,2046,668
bekæmpe,2047,251
bekæmpelse,2048,821
belagt,2049,558
belaste,2050,326
belastede,2051,227
belastende,2052,1596
belastes,2053,382
belastet,2054,753
belastning,2055,2052
belastningen,2056,343
belastninger,2057,578
belastningsreaktion,2058,552
belgien,2059,967
belgisk,2060,209
belgiske,2061,421
beliggende,2062,12920
beliggenhed,2063,2684
beliggenheden,2064,438
bella,2065,491
below,2066,281
belyse,2067,662
belyser,2068,225
belyses,2069,221
belysning,2070,2202
belyst,2071,1275
belåning,2072,480
belånt,2073,251
belæg,2074,907
belægning,2075,566
belægningen,2076,306
beløb,2077,114040
beløbe,2078,308
beløbene,2079,3399
beløbenes,2080,207
beløber,2081,341
beløbet,2082,29344
beløbets,2083,1175
beløbs,2084,492
beløbsmæssige,2085,913
beløbsmæssigt,2086,558
bem,2087,981
bemanding,2088,230
bemeldte,2089,7611
bemyndigede,2090,307
bemyndigelse,2091,3246
bemyndigelsen,2092,290
bemyndiger,2093,217
bemyndiges,2094,273
bemyndiget,2095,2028
bemærke,2096,3958
bemærkede,2097,7104
bemærkedes,2098,703
bemærker,2099,6763
bemærkes,2100,34539
bemærket,2101,5359
bemærkning,2102,5481
bemærkningen,2103,884
bemærkninger,2104,20222
bemærkningerne,2105,6652
ben,2106,3480
bendix,2107,472
bendixen,2108,263
bendt,2109,261
bendtsen,2110,318
benedicte,2111,269
benedikte,2112,1094
beneficerede,2113,983
beneficeret,2114,352
benene,2115,1219
benet,2116,816
benklæder,2117,538
benny,2118,1530
bent,2119,7232
bente,2120,1179
bentsen,2121,256
bentzen,2122,783
bentzon,2123,412
benytte,2124,8413
benyttede,2125,5816
benyttedes,2126,789
benyttelse,2127,5814
benyttelsen,2128,1587
benytter,2129,2299
benyttes,2130,5726
benyttet,2131,8654
benz,2132,390
benzin,2133,1866
benzon,2134,347
benægte,2135,589
benægtede,2136,837
benægtelse,2137,3682
benægtende,2138,2405
benægter,2139,1026
benægtet,2140,2785
benævnelse,2141,346
benævnelsen,2142,282
benævnes,2143,490
benævnt,2144,2563
beordrede,2145,535
beordret,2146,667
beplantning,2147,884
beplantningen,2148,453
berammede,2149,621
berammelse,2150,727
berammes,2151,208
berammet,2152,1906
beredskab,2153,419
beregne,2154,2215
beregnede,2155,3558
beregnedes,2156,417
beregner,2157,445
beregnes,2158,6244
beregnet,2159,11704
beregning,2160,8583
beregningen,2161,6090
beregninger,2162,3233
beregningerne,2163,974
beregningsgrundlag,2164,389
beregningsgrundlaget,2165,543
beregningsmetode,2166,272
beregningsmåde,2167,210
beretning,2168,1254
beretningen,2169,351
berettige,2170,1916
berettigede,2171,4682
berettigelse,2172,1576
berettigelsen,2173,1093
berettiger,2174,1604
berettiget,2175,39418
berg,2176,2122
bergen,2177,291
berigelse,2178,1475
berigelsesforbrydelser,2179,286
berigelseskriminalitet,2180,313
berigtige,2181,930
berigtigede,2182,420
berigtigedes,2183,461
berigtigelse,2184,2145
berigtigelsen,2185,501
berigtigende,2186,280
berigtiges,2187,1334
berigtiget,2188,2347
berit,2189,264
berlin,2190,1160
berlingske,2191,901
bernhard,2192,1153
berning,2193,704
bernt,2194,207
bero,2195,3480
beroede,2196,1754
beroende,2197,1377
beroet,2198,317
beroligende,2199,385
beror,2200,4441
bertel,2201,351
bertelsen,2202,904
berthelsen,2203,519
bertung,2204,202
berusede,2205,255
beruselse,2206,588
beruset,2207,1651
berøre,2208,394
berører,2209,760
berøres,2210,426
berøring,2211,691
berørt,2212,1533
berørte,2213,2066
berøve,2214,382
berøvet,2215,325
besad,2216,484
besat,2217,332
beset,2218,472
besidde,2219,688
besiddelse,2220,13135
besiddelsen,2221,1331
besiddelsestid,2222,206
besidder,2223,1029
besidderen,2224,251
besiddet,2225,990
besigtige,2226,889
besigtigede,2227,1531
besigtigelse,2228,4520
besigtigelsen,2229,2062
besigtigelser,2230,290
besigtiget,2231,1913
besk,2232,2878
beskadigede,2233,1624
beskadigelse,2234,1679
beskadigelsen,2235,608
beskadigelser,2236,435
beskadiget,2237,2556
beskaffenhed,2238,5986
beskaffenheden,2239,903
beskatning,2240,3957
beskatningen,2241,770
beskatningsretten,2242,303
beskatte,2243,501
beskattes,2244,1761
beskattet,2245,997
besked,2246,5996
beskeden,2247,1497
beskedent,2248,746
beskeder,2249,416
beskedne,2250,928
beskikke,2251,457
beskikkede,2252,6734
beskikkelse,2253,1661
beskikkelsen,2254,682
beskikkes,2255,519
beskikket,2256,4079
beskrev,2257,537
beskrevet,2258,10132
beskrevne,2259,5245
beskrive,2260,1128
beskrivelse,2261,5050
beskrivelsen,2262,2234
beskrivelser,2263,602
beskrivende,2264,476
beskriver,2265,1323
beskrives,2266,1504
beskyldning,2267,232
beskyldninger,2268,676
beskyldningerne,2269,219
beskyldt,2270,290
beskytte,2271,2145
beskyttede,2272,1099
beskyttelse,2273,7515
beskyttelsen,2274,1226
beskyttelseshensyn,2275,218
beskyttelsesværdig,2276,204
beskytter,2277,380
beskyttes,2278,401
beskyttet,2279,3265
beskæftige,2280,1029
beskæftigede,2281,1730
beskæftigelse,2282,3714
beskæftigelsesdirektivet,2283,279
beskæftigelsesindsats,2284,294
beskæftigelsesministeriet,2285,391
beskæftiger,2286,1600
beskæftiget,2287,5677
beskæring,2288,298
beslag,2289,492
beslaglagt,2290,1063
beslaglagte,2291,750
beslaglæggelse,2292,2458
beslaglæggelsen,2293,1206
beslaglægges,2294,246
beslutning,2295,15853
beslutningen,2296,5828
beslutninger,2297,3230
beslutningerne,2298,422
beslutningsgrundlag,2299,225
beslutte,2300,876
